CAM	participantCAM	id	text	value	comment	date	x_pos	y_pos	predefinedConcept	isDraggable	isDeletable	isTextChangeable	isActive	text_summarized
23efd63d-7bd1-4d47-b6b0-d0242906b1eb	603d6ae665fbaacb5621ede2	bb94e2a0-7cd7-4d60-a456-b86b6c2781d2	heatwaves	-3		2023-12-10T16:01:39Z	655	519	FALSE	1	1	1	TRUE	natural disaster_negative
23efd63d-7bd1-4d47-b6b0-d0242906b1eb	603d6ae665fbaacb5621ede2	55166eca-f49d-43ca-a62c-28f450b15c49	pollution in air	-3		2023-12-10T16:02:59Z	457	376	FALSE	1	1	1	TRUE	environmental pollution_negative
23efd63d-7bd1-4d47-b6b0-d0242906b1eb	603d6ae665fbaacb5621ede2	e7901d3c-a7e1-4285-8485-53a11c1ae5e1	droughts	-3		2023-12-10T16:14:44Z	434	516	FALSE	1	1	1	TRUE	natural disaster_negative
23efd63d-7bd1-4d47-b6b0-d0242906b1eb	603d6ae665fbaacb5621ede2	1f2bd4d8-6fd2-48cf-874a-d61e3721b97d	warmer ocean water	-3		2023-12-10T16:14:56Z	809	420	FALSE	1	1	1	TRUE	global warming_negative
23efd63d-7bd1-4d47-b6b0-d0242906b1eb	603d6ae665fbaacb5621ede2	088cecff-1c0a-403c-8827-5cbf55dc53a4	shorter winters	3		2023-12-10T16:34:53Z	675	328	FALSE	1	1	1	TRUE	global warming_positive
23efd63d-7bd1-4d47-b6b0-d0242906b1eb	603d6ae665fbaacb5621ede2	aac819b4-fb94-42e1-a925-ed237b68afc6	extreme weather	-3		2023-12-10T16:39:30Z	755.5	256	FALSE	1	1	1	TRUE	natural disaster_negative
23efd63d-7bd1-4d47-b6b0-d0242906b1eb	603d6ae665fbaacb5621ede2	d7442de9-4bc8-4dbb-a8ac-8a543e9cc928	loss of biodiversity	-3		2023-12-10T16:39:57Z	396	289	FALSE	1	1	1	TRUE	destruction of the environment_negative
23efd63d-7bd1-4d47-b6b0-d0242906b1eb	603d6ae665fbaacb5621ede2	90ada75d-7a17-4af8-9fb2-308cc7c7db1a	ocean acid	-3		2023-12-10T16:50:16Z	931	163	FALSE	1	1	1	TRUE	destruction of the environment_negative
23efd63d-7bd1-4d47-b6b0-d0242906b1eb	603d6ae665fbaacb5621ede2	6d92f450-7442-4847-97a5-e5825954be80	water scarce	-3		2023-12-10T16:51:02Z	574	175	FALSE	1	1	1	TRUE	scarcity_negative
23efd63d-7bd1-4d47-b6b0-d0242906b1eb	603d6ae665fbaacb5621ede2	297aa2c3-4111-45c4-98c9-4a43f4f84f8b	impact on agriculture	-3		2023-12-10T16:55:31Z	988	306	FALSE	1	1	1	TRUE	impact on agriculture_negative
23efd63d-7bd1-4d47-b6b0-d0242906b1eb	603d6ae665fbaacb5621ede2	04d033c0-4df8-4793-bf56-c2e8a5cc9742	health risks	-3		2023-12-10T16:55:45Z	850	527	FALSE	1	1	1	TRUE	danger to humanity_negative
1d6b01e6-4c74-426f-8c9c-3636920a2c54	654580dcf53f11ae40ade9fd	8f46a1f9-9fdb-4ddc-9bf4-92341ab5a5f5	Climate Change	0		2023-12-10T15:57:39Z	650	400	TRUE	0	0	0	TRUE	Climate Change_neutral
1d6b01e6-4c74-426f-8c9c-3636920a2c54	654580dcf53f11ae40ade9fd	4ff2a6fb-538a-4cd3-8872-9cc071ce505d	Warmer Temperatures	1	"warmer winters, hotter summers
"	2023-12-10T15:58:19Z	873	325	FALSE	1	1	1	TRUE	global warming_positive
1d6b01e6-4c74-426f-8c9c-3636920a2c54	654580dcf53f11ae40ade9fd	1bea4d02-877b-4b20-bcf9-9abf0e39ee84	Melting Icebergs	-3	Animals dying in Antarctica 	2023-12-10T15:59:20Z	727	163	FALSE	1	1	1	TRUE	global warming_negative
1d6b01e6-4c74-426f-8c9c-3636920a2c54	654580dcf53f11ae40ade9fd	b3af7403-7990-4bf2-ae09-98ef4fbe092d	Warming ocean temps	-3		2023-12-10T16:00:30Z	408	238	FALSE	1	1	1	TRUE	global warming_negative
1d6b01e6-4c74-426f-8c9c-3636920a2c54	654580dcf53f11ae40ade9fd	b432671b-6939-4e5b-a904-1c889dc120d3	  Shorter Winters	2		2023-12-10T16:02:41Z	1004	671	FALSE	1	1	1	TRUE	global warming_positive
1d6b01e6-4c74-426f-8c9c-3636920a2c54	654580dcf53f11ae40ade9fd	02937db3-5342-4971-a473-64bf63184a72	Longer Summers	3		2023-12-10T16:03:09Z	1058	311	FALSE	1	1	1	TRUE	global warming_positive
1d6b01e6-4c74-426f-8c9c-3636920a2c54	654580dcf53f11ae40ade9fd	4e854b7f-039d-418a-a489-d88c42f54cb6	Dying Pollinators	-3		2023-12-10T16:04:02Z	655	645	FALSE	1	1	1	TRUE	destruction of the environment_negative
1d6b01e6-4c74-426f-8c9c-3636920a2c54	654580dcf53f11ae40ade9fd	e78e2f97-15b2-434d-a1de-6f34bff4f838	Starving Polar Bears	-3		2023-12-10T16:05:49Z	938	107	FALSE	1	1	1	TRUE	destruction of the environment_negative
1d6b01e6-4c74-426f-8c9c-3636920a2c54	654580dcf53f11ae40ade9fd	4ac6ba58-7293-41b4-9053-e933915eefd7	Decline in Food	-3	"Fewer honey bees, less food sources in nature
"	2023-12-10T16:07:15Z	818	477	FALSE	1	1	1	TRUE	scarcity_negative
1d6b01e6-4c74-426f-8c9c-3636920a2c54	654580dcf53f11ae40ade9fd	bf318422-cb54-4058-8bdc-357ddf41605c	Less water	-3	Animals such as elephants dying	2023-12-10T16:09:57Z	380	472	FALSE	1	1	1	TRUE	scarcity_negative
1d6b01e6-4c74-426f-8c9c-3636920a2c54	654580dcf53f11ae40ade9fd	a217566e-cc82-41c4-80b3-abf537d0e234	Mild winters	2		2023-12-10T16:10:28Z	482	584	FALSE	1	1	1	TRUE	global warming_positive
1d6b01e6-4c74-426f-8c9c-3636920a2c54	654580dcf53f11ae40ade9fd	6095bbd9-9234-4e2e-bd46-67b3f9610bb1	Depleted ozone	-2		2023-12-10T16:10:54Z	203	352	FALSE	1	1	1	TRUE	destruction of the environment_negative
1d6b01e6-4c74-426f-8c9c-3636920a2c54	654580dcf53f11ae40ade9fd	398f84de-6ca8-47f8-9de3-52a49d77d603	starving animals	-3		2023-12-10T16:12:03Z	830	633	FALSE	1	1	1	TRUE	destruction of the environment_negative
31d6b4fe-e84c-45fb-beca-83e2454e99b8	5bdfb648484288000130dad0	686cfb68-452f-4635-aa38-1a2424877f6a	Climate Change	-3	I believe that climate change is being used as a control mechanism to enslave the masses	2023-12-10T15:54:19Z	650	400	TRUE	0	0	0	TRUE	Climate Change_negative
31d6b4fe-e84c-45fb-beca-83e2454e99b8	5bdfb648484288000130dad0	7a7edc9f-4cd3-4bf8-948e-14475c705961	Media	-3	The term climate change is used by media and Hollywood as a scare tactic to get people to accept loss of freedom and keep people on edge about consumption habits	2023-12-10T15:55:36Z	797.5	307	FALSE	1	1	1	TRUE	conspirative narration_negative
31d6b4fe-e84c-45fb-beca-83e2454e99b8	5bdfb648484288000130dad0	b15d1d19-f6db-4dfb-9353-aaa0fdc0744e	Altruism	-3	Forced altruism takes away people ability to create	2023-12-10T15:59:48Z	795.5	183	FALSE	1	1	1	TRUE	government overpower_negative
31d6b4fe-e84c-45fb-beca-83e2454e99b8	5bdfb648484288000130dad0	1fe8012c-e79c-40ee-9b25-1cff6e1c1dfb	Government regulation	-3	Companies are forced to adhere to EPA standards which can be costly and limit creativity	2023-12-10T16:00:25Z	791.5	490	FALSE	1	1	1	TRUE	political measures against climate change_negative
31d6b4fe-e84c-45fb-beca-83e2454e99b8	5bdfb648484288000130dad0	c2093ba3-7ae9-46a6-bcca-4211d241ede9	Economics	-3	These policies limit the kinds and types of resources that can be use Ex: Coal which America has in abundance but does not hardly use.	2023-12-10T16:01:16Z	956.5	473	FALSE	1	1	1	TRUE	economy_negative
31d6b4fe-e84c-45fb-beca-83e2454e99b8	5bdfb648484288000130dad0	84e61d50-07a8-44cf-90fe-972413f05e40	National Parks	2	with government funding and a mind toward the environment we do protect what God naturally created and preserve what is important the creation of the natural world	2023-12-10T16:03:32Z	962.5	333	FALSE	1	1	1	TRUE	protection of the environment_positive
31d6b4fe-e84c-45fb-beca-83e2454e99b8	5bdfb648484288000130dad0	cd7f5467-b8cd-4f5d-8833-0065cfe17693	Living Conditions	-3	Americas wealth is diminished because of  excesive regulations	2023-12-10T16:05:44Z	1072.5	554	FALSE	1	1	1	TRUE	danger to humanity_negative
31d6b4fe-e84c-45fb-beca-83e2454e99b8	5bdfb648484288000130dad0	3bc5c477-0a85-4aed-ad50-4ba099af8e31	Health	10	The foods are healthier but nutrients are lacking with the limiting of meat consumption.	2023-12-10T16:06:50Z	531.5	283	FALSE	1	1	1	TRUE	health and food_ambivalent
31d6b4fe-e84c-45fb-beca-83e2454e99b8	5bdfb648484288000130dad0	7b2c55b3-4fb6-4cc1-8c08-8ca737683fb2	Government power	-3	Government gains more control over the people.	2023-12-10T16:07:42Z	563.5	473	FALSE	1	1	1	TRUE	government overpower_negative
31d6b4fe-e84c-45fb-beca-83e2454e99b8	5bdfb648484288000130dad0	d60cac34-3237-4408-93fc-c1323b9e9628	Fear	-2	The public cannot make it's own decisions that lead to good for the envirement and themselves	2023-12-10T16:08:28Z	690.5	576	FALSE	1	1	1	TRUE	negative emotions_negative
31d6b4fe-e84c-45fb-beca-83e2454e99b8	5bdfb648484288000130dad0	83f223eb-967f-440b-9274-6f355c5bcf76	Clear minds	10	People become smarter with healthier food as long as it is not bio engineered in the name of saving the climate 	2023-12-10T16:09:42Z	572.5	129	FALSE	1	1	1	TRUE	conspirative narration_ambivalent
31d6b4fe-e84c-45fb-beca-83e2454e99b8	5bdfb648484288000130dad0	c4711426-68ef-488c-8ba1-5538ee545f72	Politics	-3	As the public believes the lies of climate change and it is taught in our schools, people relate it to morality which in turn makes their politics support limitation and a slew of other bad ideas	2023-12-10T16:10:58Z	404.5	335	FALSE	1	1	1	TRUE	politics_negative
31d6b4fe-e84c-45fb-beca-83e2454e99b8	5bdfb648484288000130dad0	284eb616-6d30-4c39-a5bd-b3cf206c595a	More demorats	-3	Used to take away indavidual freedom	2023-12-10T16:13:25Z	337.5	444	FALSE	1	1	1	TRUE	political conspiracy_negative
89db5849-2034-466c-a8ed-2817eba8325d	64d50c4b3a44318d98f4f5b2	18c83ed2-8590-41bd-a2a2-f8f2e2b23dfe	Climate Change	0		2023-12-10T16:01:11Z	650	400	TRUE	0	0	0	TRUE	Climate Change_neutral
89db5849-2034-466c-a8ed-2817eba8325d	64d50c4b3a44318d98f4f5b2	114ebda3-a437-4476-9d40-f3f50dc3b2cb	warmer weather	-2		2023-12-10T16:02:48Z	812	293.3333	FALSE	1	1	1	TRUE	global warming_negative
89db5849-2034-466c-a8ed-2817eba8325d	64d50c4b3a44318d98f4f5b2	282fef81-9e08-4a72-973b-2ea3b3007e83	melting glaciers	-3		2023-12-10T16:05:47Z	844	419.3333	FALSE	1	1	1	TRUE	global warming_negative
89db5849-2034-466c-a8ed-2817eba8325d	64d50c4b3a44318d98f4f5b2	9f13be80-967d-4036-8b61-2503d783824a	loss on wildlife	-3		2023-12-10T16:05:48Z	963	331.3333	FALSE	1	1	1	TRUE	destruction of the environment_negative
89db5849-2034-466c-a8ed-2817eba8325d	64d50c4b3a44318d98f4f5b2	0b284a17-b640-4294-a852-cbf785457460	rising sea level	-3		2023-12-10T16:05:52Z	919	187.3333	FALSE	1	1	1	TRUE	rising sea level_negative
89db5849-2034-466c-a8ed-2817eba8325d	64d50c4b3a44318d98f4f5b2	9afaec5d-c307-4123-b373-a0c8a5dd9267	widespread disease	-3		2023-12-10T16:09:54Z	696	159.3333	FALSE	1	1	1	TRUE	danger to humanity_negative
89db5849-2034-466c-a8ed-2817eba8325d	64d50c4b3a44318d98f4f5b2	9a0d19a5-9fe8-4619-90c7-c08d0f8c7c83	solar power	3		2023-12-10T16:10:42Z	516	323.3333	FALSE	1	1	1	TRUE	green technologies_positive
89db5849-2034-466c-a8ed-2817eba8325d	64d50c4b3a44318d98f4f5b2	c1c89597-a7e9-4196-829e-60b75c994b94	wind power	3		2023-12-10T16:10:43Z	520	484.3333	FALSE	1	1	1	TRUE	green technologies_positive
89db5849-2034-466c-a8ed-2817eba8325d	64d50c4b3a44318d98f4f5b2	28da8326-6329-439a-b7c2-f1a95e4f15bf	battery power	1		2023-12-10T16:13:48Z	353	264.3333	FALSE	1	1	1	TRUE	green technologies_positive
89db5849-2034-466c-a8ed-2817eba8325d	64d50c4b3a44318d98f4f5b2	29c4e17d-c1eb-4257-a96a-84ddef66efdd	lessen carbon footprint	2		2023-12-10T16:13:49Z	338	516.3333	FALSE	1	1	1	TRUE	environmental friendly behavior_positive
89db5849-2034-466c-a8ed-2817eba8325d	64d50c4b3a44318d98f4f5b2	1cddd024-8925-4791-bfa3-4da1ae81308b	consume less meat	0		2023-12-10T16:14:44Z	487	133.3333	FALSE	1	1	1	TRUE	environmental friendly behavior_neutral
89db5849-2034-466c-a8ed-2817eba8325d	64d50c4b3a44318d98f4f5b2	1317d1cd-6ac7-4716-91ca-da5b1c84b696	cleaner fuel	3		2023-12-10T16:15:08Z	191	289.3333	FALSE	1	1	1	TRUE	green technologies_positive
1e3031d9-8399-4c06-aa8c-3fe0c319be36	5ec1c41a1f98090e8c119332	3d4b805e-ad7f-4d8c-982a-3acc2126761f	Climate Change	0		2023-12-10T16:54:54Z	650	400	TRUE	0	0	0	TRUE	Climate Change_neutral
1e3031d9-8399-4c06-aa8c-3fe0c319be36	5ec1c41a1f98090e8c119332	7a7269eb-ed71-461f-a1eb-73353f23c663	Weather Changes	3	Has usually been constant	2023-12-10T16:55:32Z	845.5	286	FALSE	1	1	1	TRUE	weather_positive
1e3031d9-8399-4c06-aa8c-3fe0c319be36	5ec1c41a1f98090e8c119332	ad5d7f0c-fc0c-49c4-8e79-a11fd499a929	Rain	2		2023-12-10T16:56:44Z	1044.5	205	FALSE	1	1	1	TRUE	weather_positive
1e3031d9-8399-4c06-aa8c-3fe0c319be36	5ec1c41a1f98090e8c119332	ebd991a8-20d1-480e-9ea6-7107b94aabfb	Sunny	3		2023-12-10T16:57:06Z	1026.5	321	FALSE	1	1	1	TRUE	positive consequences_positive
1e3031d9-8399-4c06-aa8c-3fe0c319be36	5ec1c41a1f98090e8c119332	db0c22a7-c721-44a1-b945-77da134e69a8	Storms	-1		2023-12-10T16:57:38Z	758.5	116	FALSE	1	1	1	TRUE	natural disaster_negative
1e3031d9-8399-4c06-aa8c-3fe0c319be36	5ec1c41a1f98090e8c119332	3c3251c7-40f5-432c-af81-2f2f2ca7b1f0	Disasters	-3		2023-12-10T16:58:07Z	620.5	176	FALSE	1	1	1	TRUE	natural disaster_negative
1e3031d9-8399-4c06-aa8c-3fe0c319be36	5ec1c41a1f98090e8c119332	4ed3b12a-7706-45cd-9171-ee617dfa0934	Snow	10	Can be a good thing and can be a bad thing.	2023-12-10T16:59:00Z	954.5	127	FALSE	1	1	1	TRUE	global warming_ambivalent
1e3031d9-8399-4c06-aa8c-3fe0c319be36	5ec1c41a1f98090e8c119332	dfdcff5c-f0c6-4d04-8500-5f2a1c7e485a	Tornadoes	-3		2023-12-10T17:00:26Z	453.5	128	FALSE	1	1	1	TRUE	natural disaster_negative
1e3031d9-8399-4c06-aa8c-3fe0c319be36	5ec1c41a1f98090e8c119332	0d4519cf-8e02-4b9e-ab10-e184a3f46ae0	Hurricanes	-3		2023-12-10T17:00:44Z	436.5	220	FALSE	1	1	1	TRUE	natural disaster_negative
1e3031d9-8399-4c06-aa8c-3fe0c319be36	5ec1c41a1f98090e8c119332	af16491b-3eb2-4abc-af86-26b153621bcc	Tsunamis	-3		2023-12-10T17:01:05Z	594.5	54	FALSE	1	1	1	TRUE	natural disaster_negative
1e3031d9-8399-4c06-aa8c-3fe0c319be36	5ec1c41a1f98090e8c119332	96d79fef-cfa5-4fc0-bdf1-00926eca9c7d	Coolness	2		2023-12-10T17:01:40Z	951.5	434	FALSE	1	1	1	TRUE	weather_positive
1e3031d9-8399-4c06-aa8c-3fe0c319be36	5ec1c41a1f98090e8c119332	0c784851-3e43-41b5-84cb-46fabe7a90fb	Hot	-1		2023-12-10T17:01:57Z	845.5	474	FALSE	1	1	1	TRUE	global warming_negative
1e3031d9-8399-4c06-aa8c-3fe0c319be36	5ec1c41a1f98090e8c119332	cc29bbbb-2239-4a35-bb69-213fc05561c1	Freezing Temparatures	-3		2023-12-10T17:02:44Z	735.5	474	FALSE	1	1	1	TRUE	weather_negative
97cbf725-0fa3-4f23-b7ba-78b6465f8576	64402f7ad3d019dc99b9f3f0	287694a5-ae10-4349-86aa-0d6d35cf429d	Climate Change	0		2023-12-10T17:49:06Z	650	400	TRUE	0	0	0	TRUE	Climate Change_neutral
97cbf725-0fa3-4f23-b7ba-78b6465f8576	64402f7ad3d019dc99b9f3f0	c36ee399-8251-46b6-a633-f86288a8538e	Pollution	-3	Humans driving cars cause pollution	2023-12-10T17:51:30Z	439	309	FALSE	1	1	1	TRUE	environmental pollution_negative
97cbf725-0fa3-4f23-b7ba-78b6465f8576	64402f7ad3d019dc99b9f3f0	25d9e5bf-35b1-449e-a622-4409ab18ab27	Severity weight	-3	Not Everybody believes that its a problem	2023-12-10T17:51:33Z	486	507	FALSE	1	1	1	TRUE	denial_negative
97cbf725-0fa3-4f23-b7ba-78b6465f8576	64402f7ad3d019dc99b9f3f0	d4f883b4-0335-4618-b1b8-32c1cbeb20f6	Bad Science practices	-2	Science is ineffective at solving problems at times.	2023-12-10T17:58:10Z	646	280	FALSE	1	1	1	TRUE	science_negative
97cbf725-0fa3-4f23-b7ba-78b6465f8576	64402f7ad3d019dc99b9f3f0	1009aa5e-e0a6-4fbb-8b41-e98a7d3030bf	Adaptation	2	People adapt quickly to new climates.	2023-12-10T18:00:13Z	834	399	FALSE	1	1	1	TRUE	human adaptability_positive
97cbf725-0fa3-4f23-b7ba-78b6465f8576	64402f7ad3d019dc99b9f3f0	d1f1be71-2bfb-4495-8490-88b18bdd4cf5	Fossil Fuels	3	Useful Resources that help us.	2023-12-10T18:00:57Z	739	516	FALSE	1	1	1	TRUE	man made_positive
97cbf725-0fa3-4f23-b7ba-78b6465f8576	64402f7ad3d019dc99b9f3f0	3d9b71a9-0603-4edb-a3fd-0e0b6fe205ee	Benefits	1	Fossil Fuels	2023-12-10T18:01:50Z	637	628	FALSE	1	1	1	TRUE	rest_positive
97cbf725-0fa3-4f23-b7ba-78b6465f8576	64402f7ad3d019dc99b9f3f0	450bb3df-443d-48d1-97e7-f77130eee397	Economic Growth	2	more money	2023-12-10T18:02:11Z	942	597	FALSE	1	1	1	TRUE	economy_positive
97cbf725-0fa3-4f23-b7ba-78b6465f8576	64402f7ad3d019dc99b9f3f0	67e59d7e-8af0-451f-8566-f751e0b7de5f	Hot temperatures	-3		2023-12-10T18:02:42Z	514	180	FALSE	1	1	1	TRUE	global warming_negative
97cbf725-0fa3-4f23-b7ba-78b6465f8576	64402f7ad3d019dc99b9f3f0	16df96e1-99ad-480f-9b2c-daa19d25f20e	Icebergs melting	-2		2023-12-10T18:03:05Z	302	449	FALSE	1	1	1	TRUE	global warming_negative
97cbf725-0fa3-4f23-b7ba-78b6465f8576	64402f7ad3d019dc99b9f3f0	2965fa66-0353-4ace-af97-6c38494ae402	More water	10		2023-12-10T18:03:22Z	811	266	FALSE	1	1	1	TRUE	rising sea level_ambivalent
97cbf725-0fa3-4f23-b7ba-78b6465f8576	64402f7ad3d019dc99b9f3f0	c5d52b11-2872-43b7-b99f-002717a75bef	Natural resource exploitation	2		2023-12-10T18:04:07Z	931	331	FALSE	1	1	1	TRUE	scarcity_positive
97cbf725-0fa3-4f23-b7ba-78b6465f8576	64402f7ad3d019dc99b9f3f0	c3b8733d-ad4d-4c9c-9171-a529346b0c86	Taxes	-3		2023-12-10T18:04:27Z	601	521	FALSE	1	1	1	TRUE	politics_negative
fa866b32-85b4-417a-8c9d-46279a8b26c3	5d96eeed1998fb00177f6b71	25ec5042-353f-45af-a2c1-8b1608623401	Climate Change	0		2023-12-10T18:54:39Z	650	400	TRUE	0	0	0	TRUE	Climate Change_neutral
fa866b32-85b4-417a-8c9d-46279a8b26c3	5d96eeed1998fb00177f6b71	41daba73-4e03-403b-9445-17c8acde28d3	fossil fuels	10		2023-12-10T18:55:17Z	856	406	FALSE	1	1	1	TRUE	man made_ambivalent
fa866b32-85b4-417a-8c9d-46279a8b26c3	5d96eeed1998fb00177f6b71	abf0c0e5-49b9-4ef7-8d7d-102550d7f289	renewable energy	1		2023-12-10T18:56:16Z	680	565	FALSE	1	1	1	TRUE	green technologies_positive
fa866b32-85b4-417a-8c9d-46279a8b26c3	5d96eeed1998fb00177f6b71	90e59341-19a5-4869-9765-b641f1faf78c	electric cars	1		2023-12-10T18:56:47Z	564	658	FALSE	1	1	1	TRUE	environmental friendly behavior_positive
fa866b32-85b4-417a-8c9d-46279a8b26c3	5d96eeed1998fb00177f6b71	da8f1a5c-19d3-4d09-b1b5-f33a8169a380	pollution	-2		2023-12-10T18:57:20Z	905	542	FALSE	1	1	1	TRUE	environmental pollution_negative
fa866b32-85b4-417a-8c9d-46279a8b26c3	5d96eeed1998fb00177f6b71	482075e2-47ae-494b-8533-d1584929dee2	wildfires	-3		2023-12-10T18:57:51Z	568	129	FALSE	1	1	1	TRUE	natural disaster_negative
fa866b32-85b4-417a-8c9d-46279a8b26c3	5d96eeed1998fb00177f6b71	b9d1576a-7aa7-4acc-978c-6749372fe2a2	natural disasters	-3		2023-12-10T18:58:40Z	722	225	FALSE	1	1	1	TRUE	natural disaster_negative
fa866b32-85b4-417a-8c9d-46279a8b26c3	5d96eeed1998fb00177f6b71	9f17b425-bd4b-406b-831a-ed017c27cf78	arctic ice melting 	-3		2023-12-10T19:00:04Z	930	181	FALSE	1	1	1	TRUE	global warming_negative
fa866b32-85b4-417a-8c9d-46279a8b26c3	5d96eeed1998fb00177f6b71	03de85be-e34a-43a2-b082-53ccb1d2e9cb	deforestation	-3		2023-12-10T19:03:57Z	775	120	FALSE	1	1	1	TRUE	destruction of the environment_negative
fa866b32-85b4-417a-8c9d-46279a8b26c3	5d96eeed1998fb00177f6b71	53e9ab4b-5ac3-4e5a-a133-ad61dd90a46d	farming	1		2023-12-10T19:04:13Z	762	673	FALSE	1	1	1	TRUE	impact on agriculture_positive
fa866b32-85b4-417a-8c9d-46279a8b26c3	5d96eeed1998fb00177f6b71	fae7f9ba-f6e4-4b67-ab6d-4bcb6c0d039a	capitalism	10		2023-12-10T19:05:52Z	458	380	FALSE	1	1	1	TRUE	economy_ambivalent
fa866b32-85b4-417a-8c9d-46279a8b26c3	5d96eeed1998fb00177f6b71	739334fc-43d1-47ff-af82-e78eb42903e5	trade	1		2023-12-10T19:06:47Z	349	518	FALSE	1	1	1	TRUE	economy_positive
fa866b32-85b4-417a-8c9d-46279a8b26c3	5d96eeed1998fb00177f6b71	672f25e8-5a9b-49a9-b588-51af4e9cfd35	politics	2		2023-12-10T19:07:16Z	504	494	FALSE	1	1	1	TRUE	politics_positive
5513bc56-49b5-407e-a1ec-11c3b622c1cf	6412285c18716831333d53b3	ad7ab73c-60b1-4725-b4b5-4f8a5880036b	Climate Change	0		2023-12-10T19:51:34Z	650	400	TRUE	0	0	0	TRUE	Climate Change_neutral
5513bc56-49b5-407e-a1ec-11c3b622c1cf	6412285c18716831333d53b3	1c5f784d-b81f-42ad-9d4d-c13cee9d7f8a	additional effort	10	separating recylable items, cleaning itmes, 	2023-12-10T19:52:23Z	830.4	117.6	FALSE	1	1	1	TRUE	environmental friendly behavior_ambivalent
5513bc56-49b5-407e-a1ec-11c3b622c1cf	6412285c18716831333d53b3	ee09186c-1c3a-4a9a-996f-992ade15623d	personal recycling value	-2	what effort do my efforts make?	2023-12-10T19:54:31Z	1021.4	382.6	FALSE	1	1	1	TRUE	environmental friendly behavior_negative
5513bc56-49b5-407e-a1ec-11c3b622c1cf	6412285c18716831333d53b3	b587668a-25f0-4506-8461-170c75fdb4a0	negative impact world	-3		2023-12-10T19:57:25Z	995.4	545.6	FALSE	1	1	1	TRUE	negative consequences_negative
5513bc56-49b5-407e-a1ec-11c3b622c1cf	6412285c18716831333d53b3	1e109ba6-d7d3-4bac-beed-62240a922a07	others perception me	0		2023-12-10T19:59:13Z	618.4	177.6	FALSE	1	1	1	TRUE	rest_neutral
5513bc56-49b5-407e-a1ec-11c3b622c1cf	6412285c18716831333d53b3	90feb1b1-438d-417f-91e4-4f81b54aa2e3	recycling while traveling	-2	some areas I travel to do not recycle	2023-12-10T19:59:59Z	1013.4	184.6	FALSE	1	1	1	TRUE	environmental friendly behavior_negative
5513bc56-49b5-407e-a1ec-11c3b622c1cf	6412285c18716831333d53b3	34f4e60b-bad1-49af-b357-8e72f75f77ca	supporting my ideals	2		2023-12-10T20:00:31Z	844.4	683.6	FALSE	1	1	1	TRUE	rest_positive
5513bc56-49b5-407e-a1ec-11c3b622c1cf	6412285c18716831333d53b3	96788406-c590-4aa9-9cc2-3057c5d94a98	negative impact lifestyle	0		2023-12-10T20:01:24Z	412.4	157.6	FALSE	1	1	1	TRUE	environmental damaging behavior_neutral
5513bc56-49b5-407e-a1ec-11c3b622c1cf	6412285c18716831333d53b3	9ef6da30-40e9-4e96-bbbe-9d953abf5fd2	loved ones reactions	0		2023-12-10T20:02:24Z	297.4	278.6	FALSE	1	1	1	TRUE	rest_neutral
5513bc56-49b5-407e-a1ec-11c3b622c1cf	6412285c18716831333d53b3	281fe2cf-7dc4-444d-b448-dc2258aee5c2	cost recycling	0		2023-12-10T20:02:51Z	604.4	720.6	FALSE	1	1	1	TRUE	green technologies_neutral
5513bc56-49b5-407e-a1ec-11c3b622c1cf	6412285c18716831333d53b3	d5099fdc-e6ab-48bc-8469-8839a21a5d05	purchase green systems	-3	HVAC system very costly	2023-12-10T20:03:14Z	432.4	613.6	FALSE	1	1	1	TRUE	costs_negative
5513bc56-49b5-407e-a1ec-11c3b622c1cf	6412285c18716831333d53b3	499e1453-3f2d-42ae-8542-f0927fd7ab73	unsure to write?	10		2023-12-10T20:03:55Z	295.4	393.6	FALSE	1	1	1	TRUE	rest_ambivalent
5513bc56-49b5-407e-a1ec-11c3b622c1cf	6412285c18716831333d53b3	68e3a776-8446-4646-be2f-166d5436f547	unsure to write?	10		2023-12-10T20:04:15Z	382.4	476.6	FALSE	1	1	1	TRUE	rest_ambivalent
81e088dc-8197-4240-8909-b25cc2dd15f2	6148f3d1074988c7852c1774	52f902a4-d799-4f9f-b406-ed1573066cc4	Climate Change	0		2023-12-10T20:41:10Z	650	400	TRUE	0	0	0	TRUE	Climate Change_neutral
81e088dc-8197-4240-8909-b25cc2dd15f2	6148f3d1074988c7852c1774	44675ce3-6344-4ebb-baf2-c07d4fda0ab1	natural disasters	-3	"tornadoes, hurricanes, floods
"	2023-12-10T20:41:23Z	547	228	FALSE	1	1	1	TRUE	natural disaster_negative
81e088dc-8197-4240-8909-b25cc2dd15f2	6148f3d1074988c7852c1774	1f888964-04ad-4efe-934c-db7ec4a5cf29	recycling	3	people recycle more	2023-12-10T20:42:00Z	863	382	FALSE	1	1	1	TRUE	environmental friendly behavior_positive
81e088dc-8197-4240-8909-b25cc2dd15f2	6148f3d1074988c7852c1774	e6807307-f78f-4036-bb02-dad7ee15a24f	reusing	3	people reuse more things	2023-12-10T20:42:20Z	775	567	FALSE	1	1	1	TRUE	environmental friendly behavior_positive
81e088dc-8197-4240-8909-b25cc2dd15f2	6148f3d1074988c7852c1774	4898fa84-6ebc-4d84-8dba-77e2ef70d880	migration	10	"people move to different places. good and bad
"	2023-12-10T20:42:43Z	491	500	FALSE	1	1	1	TRUE	social consequences_ambivalent
