CAM	participantCAM	dateCAMcreated	dateConceptCreated	id	text	value	comment	date	x_pos	y_pos	predefinedConcept	isDraggable	isDeletable	isTextChangeable	isActive	text_summarized
7bfff824-f797-4ce2-8055-7a83d416e98a	6517283ed2294dbc8561979d	2023-12-11T08:00:11Z	2023-12-11T08:05:00Z	253320a4-7dc3-401d-ba22-97646f7ffea3	shrinking economy	-1		2023-12-11T08:05:00Z	449	459	FALSE	1	1	1	TRUE	economy_negative
7bfff824-f797-4ce2-8055-7a83d416e98a	6517283ed2294dbc8561979d	2023-12-11T08:00:11Z	2023-12-11T08:05:24Z	872f6eac-079d-4c63-96ab-39f33e29b934	ozone hole	-2		2023-12-11T08:05:24Z	385	395	FALSE	1	1	1	TRUE	destruction of the environment_negative
7bfff824-f797-4ce2-8055-7a83d416e98a	6517283ed2294dbc8561979d	2023-12-11T08:00:11Z	2023-12-11T08:05:40Z	e7806111-a02a-4505-8963-f60a1e9f5bf5	thawing permafrost	-3		2023-12-11T08:05:40Z	389	307	FALSE	1	1	1	TRUE	global warming_negative
7bfff824-f797-4ce2-8055-7a83d416e98a	6517283ed2294dbc8561979d	2023-12-11T08:00:11Z	2023-12-11T08:06:16Z	52731bda-97db-4d3f-87b6-8d0cce74656a	threat to biodiversity	-3		2023-12-11T08:06:16Z	523	172	FALSE	1	1	1	TRUE	destruction of the environment_negative
9f17ae00-bc89-4d1e-a486-5818429b452f	611599c2d68c11e25569d969	2023-12-11T08:27:19Z	2023-12-11T08:27:20Z	13cbac62-8c2f-4cbf-8f64-36ef30e98952	climate change	0		2023-12-11T08:27:20Z	650	400	TRUE	0	0	0	TRUE	Climate Change_neutral
9f17ae00-bc89-4d1e-a486-5818429b452f	611599c2d68c11e25569d969	2023-12-11T08:27:19Z	2023-12-11T08:27:39Z	9f8e1d49-0e97-4034-905e-67a059350f13	climate gluer, last generation	-2		2023-12-11T08:27:39Z	805	381	FALSE	1	1	1	TRUE	activism_negative
9f17ae00-bc89-4d1e-a486-5818429b452f	611599c2d68c11e25569d969	2023-12-11T08:27:19Z	2023-12-11T08:28:06Z	83837378-f941-4512-bbf7-952b0b18f562	fridays for future	2		2023-12-11T08:28:06Z	500	365	FALSE	1	1	1	TRUE	activism_positive
9f17ae00-bc89-4d1e-a486-5818429b452f	611599c2d68c11e25569d969	2023-12-11T08:27:19Z	2023-12-11T08:28:27Z	2c76e3e0-c1e9-4d1a-97c6-761486169ccb	vegan alternatives	2	Wie zB Wurst Ersatz, um die Folgen des Klimawandels zu mindern	2023-12-11T08:28:27Z	525	506	FALSE	1	1	1	TRUE	environmental friendly behavior_positive
9f17ae00-bc89-4d1e-a486-5818429b452f	611599c2d68c11e25569d969	2023-12-11T08:27:19Z	2023-12-11T08:29:07Z	9135956e-131d-49a9-97bc-618699440ab4	renewable energy 	3		2023-12-11T08:29:07Z	583	246	FALSE	1	1	1	TRUE	green technologies_positive
9f17ae00-bc89-4d1e-a486-5818429b452f	611599c2d68c11e25569d969	2023-12-11T08:27:19Z	2023-12-11T08:29:32Z	fd330683-9974-44cb-a606-4dedaf8e9e05	wealthy people	-3	Leben im Überfluss, fliegen häufiger in Privatjets, achten nicht auf ihren ökologischen Fußabdruck	2023-12-11T08:29:32Z	759	273	FALSE	1	1	1	TRUE	environmental damaging behavior_negative
9f17ae00-bc89-4d1e-a486-5818429b452f	611599c2d68c11e25569d969	2023-12-11T08:27:19Z	2023-12-11T08:30:36Z	d70fb5fd-bde6-40ed-97d5-f15dd85c650b	governments	-2	Tuen nicht genug, um den Klimawandel zu bremsen, leere Versprechen, rufen einzelne zum Verzicht auf und scheitern selber an Maßnahmen für die Industrie, welche viel mehr shcadet.	2023-12-11T08:30:36Z	762	480	FALSE	1	1	1	TRUE	politics_negative
9f17ae00-bc89-4d1e-a486-5818429b452f	611599c2d68c11e25569d969	2023-12-11T08:27:19Z	2023-12-11T08:31:52Z	0af58b8c-ffae-4e0e-b5ca-9661a8c34dd7	young generation	1	Hat ein viel besseres Verständnis für das Problem und setzt sich für seine Zukunft ein	2023-12-11T08:31:52Z	325	337	FALSE	1	1	1	TRUE	activism_positive
9f17ae00-bc89-4d1e-a486-5818429b452f	611599c2d68c11e25569d969	2023-12-11T08:27:19Z	2023-12-11T08:33:05Z	3d7d3b69-0319-41a2-b6e2-2fb17a7f93ea	species-appropriate animal husbandry	3	Die Fleischindustrie wird immer weiter in die Richtung gedrängt, Tiere atrgerecht zu behandeln, da vergane Alternativen immer belibeter werden & eine starke Konrrenz bilden & die Forderung danach immer lauter wird	2023-12-11T08:33:05Z	405	558	FALSE	1	1	1	TRUE	protection of the environment_positive
9f17ae00-bc89-4d1e-a486-5818429b452f	611599c2d68c11e25569d969	2023-12-11T08:27:19Z	2023-12-11T08:34:19Z	7a23b15b-6aad-4b8d-8753-bef1ca506b42	lack of laws	-3	Vor allem für die Industrie & reiche Bevölkerung	2023-12-11T08:34:19Z	851	548	FALSE	1	1	1	TRUE	politics_negative
9f17ae00-bc89-4d1e-a486-5818429b452f	611599c2d68c11e25569d969	2023-12-11T08:27:19Z	2023-12-11T08:35:00Z	0c5dc5c9-fcdb-4d2d-ae49-5788b852cca9	opponent	-3	Menschen, die einfach aus Prinzip nicht an den Klimawandel glauben oder gegen Maßnahmen sind, die ihn bremsen würden.	2023-12-11T08:35:00Z	927	378	FALSE	1	1	1	TRUE	denial_negative
9f17ae00-bc89-4d1e-a486-5818429b452f	611599c2d68c11e25569d969	2023-12-11T08:27:19Z	2023-12-11T08:36:06Z	d161c516-b3e2-4d7b-b43f-29924f1ea519	photovoltaics	3		2023-12-11T08:36:06Z	410	170	FALSE	1	1	1	TRUE	green technologies_positive
9f17ae00-bc89-4d1e-a486-5818429b452f	611599c2d68c11e25569d969	2023-12-11T08:27:19Z	2023-12-11T08:36:12Z	c1fc85e2-eaa9-4c0c-9835-b354f89355b8	wind power	3		2023-12-11T08:36:12Z	536	118	FALSE	1	1	1	TRUE	green technologies_positive
9f17ae00-bc89-4d1e-a486-5818429b452f	611599c2d68c11e25569d969	2023-12-11T08:27:19Z	2023-12-11T08:36:20Z	777b3e2f-ac3d-43ca-9a6b-9707ecf170ef	protection of the oceans	3		2023-12-11T08:36:20Z	667	97	FALSE	1	1	1	TRUE	protection of the environment_positive
7fd7a4d2-3b67-4eaa-b19f-a9a22b1eba9d	633ddca746fbf59ca2e530aa	2023-12-11T15:01:20Z	2023-12-11T15:01:21Z	2e453b2a-fe15-469b-afa2-202c2a6a92de	climate change	0		2023-12-11T15:01:21Z	650	400	TRUE	0	0	0	TRUE	Climate Change_neutral
7fd7a4d2-3b67-4eaa-b19f-a9a22b1eba9d	633ddca746fbf59ca2e530aa	2023-12-11T15:01:20Z	2023-12-11T15:01:52Z	3e18b3ad-3182-4946-b875-48e8fc297831	big heat	-3	Sehr heise Sommer die nicht mehr erträglich sind	2023-12-11T15:01:52Z	846.3333	275.3333	FALSE	1	1	1	TRUE	natural disaster_negative
7fd7a4d2-3b67-4eaa-b19f-a9a22b1eba9d	633ddca746fbf59ca2e530aa	2023-12-11T15:01:20Z	2023-12-11T15:03:23Z	4225b5dd-46cb-4d06-a9fe-ae60557ec45c	from dry waters	-3	Es gibt wenig wasser in Gewässern und dadurch keine schiffsfahrt	2023-12-11T15:03:23Z	893.3333	350.3333	FALSE	1	1	1	TRUE	scarcity_negative
7fd7a4d2-3b67-4eaa-b19f-a9a22b1eba9d	633ddca746fbf59ca2e530aa	2023-12-11T15:01:20Z	2023-12-11T15:05:25Z	a6f325b3-e7e3-4b7d-90b5-d9808a5b5233	drinking water scarcity	-3	Weniger regen dadurch sinkt der Grund wasser spiegel und trinkwasser könnte knapp werden	2023-12-11T15:05:25Z	932.3333	474.3333	FALSE	1	1	1	TRUE	scarcity_negative
7fd7a4d2-3b67-4eaa-b19f-a9a22b1eba9d	633ddca746fbf59ca2e530aa	2023-12-11T15:01:20Z	2023-12-11T15:07:02Z	35285b28-d7a3-4454-ab7e-21728edc44f7	melting glaciers	-3		2023-12-11T15:07:02Z	775.3333	576.3333	FALSE	1	1	1	TRUE	global warming_negative
7fd7a4d2-3b67-4eaa-b19f-a9a22b1eba9d	633ddca746fbf59ca2e530aa	2023-12-11T15:01:20Z	2023-12-11T15:07:34Z	3e205af7-e668-457f-b19e-1e791a20006e	sea level rise	-3		2023-12-11T15:07:34Z	928.3333	655.3333	FALSE	1	1	1	TRUE	rising sea level_negative
7fd7a4d2-3b67-4eaa-b19f-a9a22b1eba9d	633ddca746fbf59ca2e530aa	2023-12-11T15:01:20Z	2023-12-11T15:08:22Z	91f12881-5b99-47ae-8e48-dd3e22bc7c9f	new diseases	-3	Durch die Gletscher schmelze werden alte für die Menschheit unbekannte und potenziell gefährliche krankheiten freigesetzt	2023-12-11T15:08:22Z	572.3333	598.3333	FALSE	1	1	1	TRUE	danger to humanity_negative
7fd7a4d2-3b67-4eaa-b19f-a9a22b1eba9d	633ddca746fbf59ca2e530aa	2023-12-11T15:01:20Z	2023-12-11T15:10:26Z	3bbae033-b23b-4916-a46d-277bbef8c2a8	extinction of animals	-3	Durch schnellen Temperatur anstieg	2023-12-11T15:10:26Z	373.3333	485.3333	FALSE	1	1	1	TRUE	destruction of the environment_negative
7fd7a4d2-3b67-4eaa-b19f-a9a22b1eba9d	633ddca746fbf59ca2e530aa	2023-12-11T15:01:20Z	2023-12-11T15:12:14Z	d0743106-6576-45bd-94e9-ebf19cb83635	famine	-3		2023-12-11T15:12:14Z	420.3333	177.3333	FALSE	1	1	1	TRUE	danger to humanity_negative
7fd7a4d2-3b67-4eaa-b19f-a9a22b1eba9d	633ddca746fbf59ca2e530aa	2023-12-11T15:01:20Z	2023-12-11T15:12:17Z	7ff358ff-6b41-4d9e-9671-0ff1c80a0cf1	bees are dying	-3		2023-12-11T15:12:17Z	219.3333	437.3333	FALSE	1	1	1	TRUE	destruction of the environment_negative
7fd7a4d2-3b67-4eaa-b19f-a9a22b1eba9d	633ddca746fbf59ca2e530aa	2023-12-11T15:01:20Z	2023-12-11T15:13:05Z	f24c7bc5-3832-4b63-913c-4b6dc12fbeee	food scarcity	-3	Fehlende bestäuber pflanzen	2023-12-11T15:13:05Z	438.3333	357.3333	FALSE	1	1	1	TRUE	danger to humanity_negative
7fd7a4d2-3b67-4eaa-b19f-a9a22b1eba9d	633ddca746fbf59ca2e530aa	2023-12-11T15:01:20Z	2023-12-11T15:14:51Z	fe3e7794-170f-4e0c-92b6-17fd518f8456	loss of habitat	-3		2023-12-11T15:14:51Z	1076.3333	575.3333	FALSE	1	1	1	TRUE	destruction of the environment_negative
7fd7a4d2-3b67-4eaa-b19f-a9a22b1eba9d	633ddca746fbf59ca2e530aa	2023-12-11T15:01:20Z	2023-12-11T15:16:14Z	720e66b6-2330-4d6e-9dbb-979356f242a8	war	-3	kanppe ressourcen	2023-12-11T15:16:14Z	706.3333	190.3333	FALSE	1	1	1	TRUE	social consequences_negative
69d126a5-17bb-483f-948b-7e3649d24516	6522b07cf3d1949895af05f3	2023-12-11T15:07:22Z	2023-12-11T15:07:23Z	bcdc8d16-6c19-41c0-8f3f-ca7c5942c58c	climate change	-3		2023-12-11T15:07:23Z	650	400	TRUE	0	0	0	TRUE	Climate Change_negative
69d126a5-17bb-483f-948b-7e3649d24516	6522b07cf3d1949895af05f3	2023-12-11T15:07:22Z	2023-12-11T15:07:37Z	fb66e16f-f242-4f3b-a528-fe5d9f18c778	natural disaster	-3		2023-12-11T15:07:37Z	790	384	FALSE	1	1	1	TRUE	natural disaster_negative
69d126a5-17bb-483f-948b-7e3649d24516	6522b07cf3d1949895af05f3	2023-12-11T15:07:22Z	2023-12-11T15:07:55Z	1f603d26-ed58-4ad8-8858-80f7f1fc1e1f	global warming	-3		2023-12-11T15:07:55Z	762	475	FALSE	1	1	1	TRUE	global warming_negative
69d126a5-17bb-483f-948b-7e3649d24516	6522b07cf3d1949895af05f3	2023-12-11T15:07:22Z	2023-12-11T15:08:07Z	5a269d4c-0fba-46fe-b40f-91cee2cef92f	mass migration	-2		2023-12-11T15:08:07Z	398	478	FALSE	1	1	1	TRUE	social consequences_negative
69d126a5-17bb-483f-948b-7e3649d24516	6522b07cf3d1949895af05f3	2023-12-11T15:07:22Z	2023-12-11T15:08:18Z	af4040a8-bfe2-447d-9b2e-e17f70c6a1c5	expensive	-3	Bekämpfung der Folgen des Klimanwandels sind sehr teuer	2023-12-11T15:08:18Z	436	244	FALSE	1	1	1	TRUE	costs_negative
69d126a5-17bb-483f-948b-7e3649d24516	6522b07cf3d1949895af05f3	2023-12-11T15:07:22Z	2023-12-11T15:08:43Z	e50d5660-3770-4852-8c25-58ee06faa4c3	co2	-2	erhöhte Co2 werte	2023-12-11T15:08:43Z	682	113	FALSE	1	1	1	TRUE	scientific explanation_negative
69d126a5-17bb-483f-948b-7e3649d24516	6522b07cf3d1949895af05f3	2023-12-11T15:07:22Z	2023-12-11T15:09:02Z	a2d2dce0-be37-4597-b995-e1319e9af449	globalization	10	zu einem führt das zu mehr co2 und zu anderem zu mehr wohlstand	2023-12-11T15:09:02Z	1080	410	FALSE	1	1	1	TRUE	industry_ambivalent
69d126a5-17bb-483f-948b-7e3649d24516	6522b07cf3d1949895af05f3	2023-12-11T15:07:22Z	2023-12-11T15:09:18Z	d464ca0e-a435-4854-9467-4baa8ec0ac4d	sustainability	3	Entwicklungen im Bereich nachhaltigkeit aufgrund der Realsierung zum Thema Klimawandel	2023-12-11T15:09:18Z	913	608	FALSE	1	1	1	TRUE	protection of the environment_positive
69d126a5-17bb-483f-948b-7e3649d24516	6522b07cf3d1949895af05f3	2023-12-11T15:07:22Z	2023-12-11T15:09:44Z	302826c9-66eb-4dbd-adab-d02a197478c1	food crisis	-3	Folgen der Düre, Überschwemmungen etc	2023-12-11T15:09:44Z	461	637	FALSE	1	1	1	TRUE	danger to humanity_negative
69d126a5-17bb-483f-948b-7e3649d24516	6522b07cf3d1949895af05f3	2023-12-11T15:07:22Z	2023-12-11T15:10:01Z	31fd8273-5e75-4a13-a4d6-7211ff5cedc1	investments	3	Investitionen im Bereich Nachhaltigkeit 	2023-12-11T15:10:01Z	951	170	FALSE	1	1	1	TRUE	costs_positive
69d126a5-17bb-483f-948b-7e3649d24516	6522b07cf3d1949895af05f3	2023-12-11T15:07:22Z	2023-12-11T15:10:54Z	54cc6f4d-a5c0-4453-9eeb-ed33c9ff4028	populism	-3		2023-12-11T15:10:54Z	183	233	FALSE	1	1	1	TRUE	political conspiracy_negative
69d126a5-17bb-483f-948b-7e3649d24516	6522b07cf3d1949895af05f3	2023-12-11T15:07:22Z	2023-12-11T15:11:56Z	8a1adb57-b04e-4868-88b5-60f4470274a7	political conflicts	10	zu einem fördert das den Wohl der Bevölkerung da eine Kommunikation stattfindet	2023-12-11T15:11:56Z	1122	604	FALSE	1	1	1	TRUE	politics_ambivalent
8b5e5dfe-88dd-463f-aee5-9aa51c66e8e9	627d6dfb32131b47c91c4994	2023-12-11T16:47:41Z	2023-12-11T16:47:42Z	9ae5fced-be6a-4165-ae6a-e1a1cae61c4f	climate change	0		2023-12-11T16:47:42Z	650	400	TRUE	0	0	0	TRUE	Climate Change_neutral
8b5e5dfe-88dd-463f-aee5-9aa51c66e8e9	627d6dfb32131b47c91c4994	2023-12-11T16:47:41Z	2023-12-11T16:47:54Z	9e0acd6d-d5f9-4860-b116-4c5f91a21eaf	responsibility to the next	-3		2023-12-11T16:47:54Z	637	215	FALSE	1	1	1	TRUE	global dimension_negative
8b5e5dfe-88dd-463f-aee5-9aa51c66e8e9	627d6dfb32131b47c91c4994	2023-12-11T16:47:41Z	2023-12-11T16:48:17Z	2c90a6a8-9712-4ec7-b019-31eaaa27512e	chances	3		2023-12-11T16:48:17Z	802	307	FALSE	1	1	1	TRUE	rest_positive
8b5e5dfe-88dd-463f-aee5-9aa51c66e8e9	627d6dfb32131b47c91c4994	2023-12-11T16:47:41Z	2023-12-11T16:48:34Z	63dadf93-e39c-407d-9ccb-78f4608aa6b9	risks	-3		2023-12-11T16:48:34Z	461	286	FALSE	1	1	1	TRUE	rest_negative
8b5e5dfe-88dd-463f-aee5-9aa51c66e8e9	627d6dfb32131b47c91c4994	2023-12-11T16:47:41Z	2023-12-11T16:48:44Z	5430bd73-7a3f-4555-90c9-57aab32de442	elderly people	-3		2023-12-11T16:48:44Z	646	67	FALSE	1	1	1	TRUE	rest_negative
8b5e5dfe-88dd-463f-aee5-9aa51c66e8e9	627d6dfb32131b47c91c4994	2023-12-11T16:47:41Z	2023-12-11T16:49:00Z	011f2b5c-11e2-4900-980f-9a45f3e01ca5	economy	0		2023-12-11T16:49:00Z	656	556	FALSE	1	1	1	TRUE	economy_neutral
8b5e5dfe-88dd-463f-aee5-9aa51c66e8e9	627d6dfb32131b47c91c4994	2023-12-11T16:47:41Z	2023-12-11T16:51:33Z	ce3843c8-ff25-4a02-a167-401270e4212e	fossil energy	-3		2023-12-11T16:51:33Z	423	491	FALSE	1	1	1	TRUE	man made_negative
8b5e5dfe-88dd-463f-aee5-9aa51c66e8e9	627d6dfb32131b47c91c4994	2023-12-11T16:47:41Z	2023-12-11T16:51:46Z	bcef9653-5738-46bb-90b9-6cc0405c08d9	renewable energy 	1		2023-12-11T16:51:46Z	890	447	FALSE	1	1	1	TRUE	green technologies_positive
8b5e5dfe-88dd-463f-aee5-9aa51c66e8e9	627d6dfb32131b47c91c4994	2023-12-11T16:47:41Z	2023-12-11T16:53:04Z	eb857f56-b6fd-4ea1-806d-920f4460b7cd	means of transportation	0		2023-12-11T16:53:04Z	972	343	FALSE	1	1	1	TRUE	rest_neutral
8b5e5dfe-88dd-463f-aee5-9aa51c66e8e9	627d6dfb32131b47c91c4994	2023-12-11T16:47:41Z	2023-12-11T16:53:19Z	931d84fc-044b-4a40-bc09-1fd7a326c3e1	car	-2		2023-12-11T16:53:19Z	1154	391	FALSE	1	1	1	TRUE	environmental damaging behavior_negative
8b5e5dfe-88dd-463f-aee5-9aa51c66e8e9	627d6dfb32131b47c91c4994	2023-12-11T16:47:41Z	2023-12-11T16:53:25Z	0c1416af-c49f-440a-958b-b6284c984eab	public transport	3		2023-12-11T16:53:25Z	1011	234	FALSE	1	1	1	TRUE	political measures against climate change_positive
8b5e5dfe-88dd-463f-aee5-9aa51c66e8e9	627d6dfb32131b47c91c4994	2023-12-11T16:47:41Z	2023-12-11T16:53:33Z	ef088d7e-ba3e-487e-b8eb-fcb03ed39aa4	airplane	0		2023-12-11T16:53:33Z	1135	316	FALSE	1	1	1	TRUE	environmental damaging behavior_neutral
8b5e5dfe-88dd-463f-aee5-9aa51c66e8e9	627d6dfb32131b47c91c4994	2023-12-11T16:47:41Z	2023-12-11T16:54:19Z	4fccf2e3-90ce-45e8-8dfc-bf8763ee908d	living space	0		2023-12-11T16:54:19Z	667	706	FALSE	1	1	1	TRUE	rest_neutral
8b5e5dfe-88dd-463f-aee5-9aa51c66e8e9	627d6dfb32131b47c91c4994	2023-12-11T16:47:41Z	2023-12-11T16:54:52Z	b0239c9e-3729-4cf6-8d5c-5f192d07fa68	high costs	-3		2023-12-11T16:54:52Z	998	559	FALSE	1	1	1	TRUE	costs_negative
8b5e5dfe-88dd-463f-aee5-9aa51c66e8e9	627d6dfb32131b47c91c4994	2023-12-11T16:47:41Z	2023-12-11T16:55:21Z	ea930f2a-9a3b-4ff5-b38e-e96f7d5712bc	co2 price	-3		2023-12-11T16:55:21Z	195	427	FALSE	1	1	1	TRUE	political measures against climate change_negative
e62651f8-d91d-451c-a3a9-1c5cf8aa8448	615416df060f5730a1d4e113	2023-12-11T17:02:37Z	2023-12-11T17:02:38Z	316e74d5-74db-4528-b911-ab230577cd1c	climate change	-3		2023-12-11T17:02:38Z	650	400	TRUE	0	0	0	TRUE	Climate Change_negative
e62651f8-d91d-451c-a3a9-1c5cf8aa8448	615416df060f5730a1d4e113	2023-12-11T17:02:37Z	2023-12-11T17:02:52Z	9841f16d-4122-4021-9212-7a73f0120ada	man-made	10		2023-12-11T17:02:52Z	522	302	FALSE	1	1	1	TRUE	man made_ambivalent
e62651f8-d91d-451c-a3a9-1c5cf8aa8448	615416df060f5730a1d4e113	2023-12-11T17:02:37Z	2023-12-11T17:03:09Z	20184fe9-3094-4999-9318-d59eec494b42	natural fluctuation	10		2023-12-11T17:03:09Z	770	354	FALSE	1	1	1	TRUE	natural process_ambivalent
e62651f8-d91d-451c-a3a9-1c5cf8aa8448	615416df060f5730a1d4e113	2023-12-11T17:02:37Z	2023-12-11T17:03:36Z	dd8bde0a-5914-4623-8946-5a04551e03f4	political battle term propaganda	-3		2023-12-11T17:03:36Z	893	233	FALSE	1	1	1	TRUE	politics_negative
e62651f8-d91d-451c-a3a9-1c5cf8aa8448	615416df060f5730a1d4e113	2023-12-11T17:02:37Z	2023-12-11T17:03:37Z	524f5df7-0a1d-43ba-8306-5c910b0c5fb8	resources	10		2023-12-11T17:03:37Z	1007	525	FALSE	1	1	1	TRUE	scientific explanation_ambivalent
e62651f8-d91d-451c-a3a9-1c5cf8aa8448	615416df060f5730a1d4e113	2023-12-11T17:02:37Z	2023-12-11T17:03:43Z	17d9ef39-f499-4479-8e40-edab9dc2e4a5	renewable energy	10		2023-12-11T17:03:43Z	671	623	FALSE	1	1	1	TRUE	green technologies_ambivalent
e62651f8-d91d-451c-a3a9-1c5cf8aa8448	615416df060f5730a1d4e113	2023-12-11T17:02:37Z	2023-12-11T17:03:44Z	223e8109-aefd-466e-9507-f538d18b68e5	coal	-3		2023-12-11T17:03:44Z	334	413	FALSE	1	1	1	TRUE	scientific explanation_negative
e62651f8-d91d-451c-a3a9-1c5cf8aa8448	615416df060f5730a1d4e113	2023-12-11T17:02:37Z	2023-12-11T17:03:44Z	e5b3f68c-e5f0-456c-928e-0abff0bcf20b	oil	-3		2023-12-11T17:03:44Z	378	227	FALSE	1	1	1	TRUE	industry_negative
e62651f8-d91d-451c-a3a9-1c5cf8aa8448	615416df060f5730a1d4e113	2023-12-11T17:02:37Z	2023-12-11T17:03:45Z	df2932fc-2a1f-45dc-b8e2-005ee3be3f04	harms human environment	-3		2023-12-11T17:03:45Z	637	91	FALSE	1	1	1	TRUE	man made_negative
e62651f8-d91d-451c-a3a9-1c5cf8aa8448	615416df060f5730a1d4e113	2023-12-11T17:02:37Z	2023-12-11T17:03:46Z	50d9d7f1-9b36-4a07-aa05-80042e6c213d	adaptation	1		2023-12-11T17:03:46Z	1001	314	FALSE	1	1	1	TRUE	human adaptability_positive
e62651f8-d91d-451c-a3a9-1c5cf8aa8448	615416df060f5730a1d4e113	2023-12-11T17:02:37Z	2023-12-11T17:03:47Z	7e7d253b-1186-4fad-a8c4-14484bc35f78	apocalypse	10		2023-12-11T17:03:47Z	786	443	FALSE	1	1	1	TRUE	rest_ambivalent
e62651f8-d91d-451c-a3a9-1c5cf8aa8448	615416df060f5730a1d4e113	2023-12-11T17:02:37Z	2023-12-11T17:03:48Z	153ee899-b5a1-41ff-a936-b982ede20033	economic battle term	-3		2023-12-11T17:03:48Z	641	237	FALSE	1	1	1	TRUE	economy_negative
e62651f8-d91d-451c-a3a9-1c5cf8aa8448	615416df060f5730a1d4e113	2023-12-11T17:02:37Z	2023-12-11T17:09:20Z	d2b625cd-81a7-4a8e-8c20-0cec01a99132	behavioral change	10		2023-12-11T17:09:20Z	347	104	FALSE	1	1	1	TRUE	environmental friendly behavior_ambivalent
e62651f8-d91d-451c-a3a9-1c5cf8aa8448	615416df060f5730a1d4e113	2023-12-11T17:02:37Z	2023-12-11T17:10:31Z	4f830cd9-a6ec-4702-a421-f6de1b07b829	saving	3		2023-12-11T17:10:31Z	111	272	FALSE	1	1	1	TRUE	rest_positive
e62651f8-d91d-451c-a3a9-1c5cf8aa8448	615416df060f5730a1d4e113	2023-12-11T17:02:37Z	2023-12-11T17:13:01Z	eaa8a6be-1f3f-49c1-ac0c-687c73e08c42	traffic energy transition	10		2023-12-11T17:13:01Z	481	32	FALSE	1	1	1	TRUE	green technologies_ambivalent
e62651f8-d91d-451c-a3a9-1c5cf8aa8448	615416df060f5730a1d4e113	2023-12-11T17:02:37Z	2023-12-11T17:14:36Z	09bf1650-d8c8-47fb-a0f7-f36b1c56a188	trust in god	3		2023-12-11T17:14:36Z	181	53	FALSE	1	1	1	TRUE	rest_positive
c050b4bf-237e-4b7a-97ad-55cbc32b3585	6543aeb6dd91d965fc3df508	2023-12-11T17:03:03Z	2023-12-11T17:03:04Z	c8e45939-d6b9-47e0-a516-05f743856bd8	climate change	0		2023-12-11T17:03:04Z	650	400	TRUE	0	0	0	TRUE	Climate Change_neutral
c050b4bf-237e-4b7a-97ad-55cbc32b3585	6543aeb6dd91d965fc3df508	2023-12-11T17:03:03Z	2023-12-11T17:03:23Z	8df65d35-d308-4077-be93-6c73909ce1dc	fear	-3		2023-12-11T17:03:23Z	715	321	FALSE	1	1	1	TRUE	negative emotions_negative
c050b4bf-237e-4b7a-97ad-55cbc32b3585	6543aeb6dd91d965fc3df508	2023-12-11T17:03:03Z	2023-12-11T17:03:59Z	a8fd6e42-2e47-4012-8e28-f42ac527abf4	drought	-3		2023-12-11T17:03:59Z	569	326	FALSE	1	1	1	TRUE	natural disaster_negative
c050b4bf-237e-4b7a-97ad-55cbc32b3585	6543aeb6dd91d965fc3df508	2023-12-11T17:03:03Z	2023-12-11T17:04:27Z	93e415cf-1342-418d-90e0-938680b29c49	gases	-3		2023-12-11T17:04:27Z	484	401	FALSE	1	1	1	TRUE	scientific explanation_negative
c050b4bf-237e-4b7a-97ad-55cbc32b3585	6543aeb6dd91d965fc3df508	2023-12-11T17:03:03Z	2023-12-11T17:04:48Z	a3f169bf-ce1a-403f-a2bf-0bbcec3880f4	recycling	3		2023-12-11T17:04:48Z	541	467	FALSE	1	1	1	TRUE	environmental friendly behavior_positive
c050b4bf-237e-4b7a-97ad-55cbc32b3585	6543aeb6dd91d965fc3df508	2023-12-11T17:03:03Z	2023-12-11T17:05:17Z	c2126041-17fb-4cb2-9348-09d9c7ab6460	extinction	-3		2023-12-11T17:05:17Z	653	478	FALSE	1	1	1	TRUE	destruction of the environment_negative
c050b4bf-237e-4b7a-97ad-55cbc32b3585	6543aeb6dd91d965fc3df508	2023-12-11T17:03:03Z	2023-12-11T17:05:45Z	769696a0-7267-4de0-9f7b-f9d49a4eb1bd	extreme temperatures	-3		2023-12-11T17:05:45Z	799	364	FALSE	1	1	1	TRUE	natural disaster_negative
c050b4bf-237e-4b7a-97ad-55cbc32b3585	6543aeb6dd91d965fc3df508	2023-12-11T17:03:03Z	2023-12-11T17:06:30Z	b815211e-6f06-40cd-87b5-70bb63c6981b	education	3		2023-12-11T17:06:30Z	772	465	FALSE	1	1	1	TRUE	environmental consciousness_positive
c050b4bf-237e-4b7a-97ad-55cbc32b3585	6543aeb6dd91d965fc3df508	2023-12-11T17:03:03Z	2023-12-11T17:07:32Z	5f79eb26-e98b-4999-8650-1a1e41516f1b	plastic	-3		2023-12-11T17:07:32Z	869	430	FALSE	1	1	1	TRUE	environmental pollution_negative
c050b4bf-237e-4b7a-97ad-55cbc32b3585	6543aeb6dd91d965fc3df508	2023-12-11T17:03:03Z	2023-12-11T17:08:21Z	5664ee82-7a48-4310-bd71-6cd5105f6034	consumerism	-3		2023-12-11T17:08:21Z	624	253	FALSE	1	1	1	TRUE	environmental damaging behavior_negative
c050b4bf-237e-4b7a-97ad-55cbc32b3585	6543aeb6dd91d965fc3df508	2023-12-11T17:03:03Z	2023-12-11T17:09:21Z	fdcca584-adec-48c2-adac-91673282e698	trash	-3		2023-12-11T17:09:21Z	318	273	FALSE	1	1	1	TRUE	environmental pollution_negative
